Transaction_Amount,Transaction_Time,Previous_Transactions,Location_Risk,Fraud
985.6648036564901,0,47,0.09811887390051244,0
242.81321623998892,4,13,0.4469157878569433,0
672.4634118584727,1,0,0.7340043505996046,0
761.8579957133888,19,15,0.17321838118690058,0
238.39990644840728,2,17,0.285664988846723,0
728.4881322632477,18,6,0.8647669920921977,0
368.415349586534,17,14,0.885119320907646,0
632.673524762986,21,23,0.04493545245272623,0
633.8961810501338,17,48,0.16809058535297527,0
536.2389093906837,13,12,0.11747194027285901,0
91.1994802843539,23,8,0.179693094651303,0
835.4671930936487,7,14,0.9701877243062725,0
321.4592849067641,11,34,0.5516552487904565,0
187.33199188945437,20,23,0.4681123904549268,0
41.73436641320915,9,32,0.9844673730926161,0
591.3020502450536,22,15,0.5569561298607354,0
677.8867974804401,19,7,0.6611179273455245,0
17.571241098928297,16,28,0.3327705460491802,0
512.5809652409816,10,22,0.3821148645095186,0
227.26927942274003,1,44,0.594409383809073,0
645.5276176190404,3,30,0.06978578400046476,0
175.19206257598645,0,39,0.25588288604477516,0
691.2468003643635,14,48,0.1968117494603071,0
387.34861095423685,12,13,0.015893393140003598,0
936.7932587479978,7,29,0.5369012705204219,0
138.38342320184725,3,38,0.5610528395238791,0
341.72528469920826,9,26,0.3839392230372589,0
114.36004771934849,18,46,0.26872746946479087,0
924.7689246602843,17,15,0.6520598759946248,0
877.4620140276,4,5,0.13465916138445688,0
258.68368608744044,18,32,0.5186150316353341,0
660.3240619881449,22,43,0.7680739858106199,0
817.4049780010146,21,17,0.1642979839524723,0
555.6456107878629,15,15,0.7532595385958187,0
530.1209277776504,0,11,0.760794509153398,0
242.61043860955124,11,19,0.059926648230454904,0
94.00966503809332,23,44,0.018784326087181835,0
897.3185421953734,1,39,0.9739354059881948,0
900.5176391061672,20,28,0.19338265949882494,0
633.4683558159946,7,29,0.822139209100103,0
339.69076125765196,17,25,0.5618506530452986,0
349.8603650380482,15,21,0.2644721575369968,0
726.2297231913691,4,32,0.12997043661881258,0
897.2131496926245,21,38,0.4966772735777275,0
887.1993378408522,12,46,0.40735481162944986,0
780.0956703117662,18,28,0.6988860851170678,0
642.3896145081335,2,21,0.9041685495477267,0
85.05582503005378,7,44,0.8052480869634384,0
162.46708538051917,11,12,0.2744520502048119,0
898.6556343385522,1,8,0.8789332184523058,0
606.8226305999303,10,23,0.8333913141046041,0
10.187854565013017,11,14,0.9291362337217682,0
102.37007132316607,17,35,0.45866082103798766,0
663.8382673389477,12,12,0.7685751724093984,1
6.056522262372468,4,26,0.5916580655236704,0
161.64724336608114,21,43,0.31050275254948334,0
549.1850555772195,11,36,0.9944310025427634,0
692.2033024950006,1,6,0.03830746683966135,0
652.3092982430979,4,7,0.16227257255907468,0
225.04504015109922,6,36,0.8925423625318949,0
712.4670421261883,23,40,0.060562843412633516,0
238.01183840930327,11,13,0.8868206673435217,0
326.07429846110847,15,11,0.7152214760582009,0
746.7449137129062,22,35,0.03668400539454231,0
649.9832661481674,7,39,0.4293200428541766,0
849.3741870836838,8,16,0.7544714750022371,0
657.955279408043,14,39,0.5831002846307997,0
568.7402947321361,4,28,0.935871291964458,0
94.58109306026438,12,26,0.8676440329119999,0
368.3480872563741,4,0,0.332647635334146,1
265.93716531404374,10,33,0.08462719552009035,0
244.74565373570448,9,3,0.9442570396456513,0
973.0375441976931,19,23,0.5172867677679266,0
393.7046269420936,12,20,0.07439762437194852,0
892.1545086219362,8,32,0.8165756133592795,0
631.5074873712656,20,6,0.8685064706853911,0
795.0164922381068,13,0,0.639424640176571,0
503.1344560120869,17,40,0.4475089656863399,0
577.3269807417328,14,2,0.6621730123235727,0
493.02517612504505,9,43,0.7066836957051236,0
196.04774481024646,23,14,0.893029958085968,0
722.7296631462439,6,30,0.9558616803747381,0
281.49159007841496,7,15,0.5143209323909114,0
25.291650465022386,2,9,0.7984945335265625,0
645.8268236112607,14,28,0.9645095559916549,0
177.9335687276419,15,5,0.151243338146966,0
940.5181257685614,3,28,0.018267981609676687,1
953.9746484255847,20,16,0.868963772848294,1
914.949525830228,5,21,0.19527333324716079,0
370.78854155518894,0,23,0.042478766631800946,0
16.441159912338563,3,16,0.16009613765744457,0
928.3902440251377,10,20,0.3841149112437693,1
428.755964168997,11,49,0.21926570159258008,0
966.6881642246259,4,10,0.30525362910044307,0
963.6563571121636,22,6,0.9752940514300463,0
853.1564460118927,20,41,0.7044055441625751,0
295.1544431775161,15,38,0.712191728253204,0
385.71263087332335,12,4,0.09468537472792282,0
851.2855348453401,12,43,0.7320983698226917,0
317.6050831511214,16,47,0.7393443329553049,0
170.32325393940638,6,20,0.6597450184066322,0
557.2444611958919,7,17,0.22843629599787507,0
936.2186193866202,12,34,0.42303617908218494,0
696.333766878298,22,19,0.8462764546696253,0
570.4911089192756,15,14,0.6702016293406263,0
98.07931727699777,3,4,0.7327688349999023,0
615.3922194724705,7,12,0.5873744001258089,0
990.063796254159,15,11,0.44958659911177845,0
140.9439312212875,20,20,0.7590520100671082,0
518.811322711373,9,36,0.06792581436630496,0
877.4956988560275,11,5,0.6731607327802641,0
741.0278491364502,11,6,0.9972045078506792,0
697.3187252542727,4,25,0.7801919294680316,0
702.7815999031221,15,41,0.2905635115774553,0
360.13166006853544,0,47,0.2778194947053806,0
294.2982524202289,8,7,0.6672186105934589,0
809.5517943230351,11,8,0.8958542570085304,0
810.3032812845016,4,26,0.5779497408478429,0
867.2052462615236,21,3,0.5274022871700583,0
913.3273120039148,19,20,0.16038413384367134,0
511.83105646207684,21,30,0.7154569553598166,0
502.0147783925124,23,20,0.7022986196378908,0
798.4968837878084,2,39,0.9669513923338476,0
650.3139668469873,4,24,0.3001921843056644,0
702.2649103804456,1,38,0.7564454763675318,0
795.996876766665,13,14,0.434065261197629,0
890.1153364757487,1,34,0.558472791616135,0
338.65716169468425,12,48,0.8164538556005582,0
376.2073696873041,6,42,0.2219950450189756,0
94.88795790102813,9,40,0.3428687395274149,0
578.7018608551778,12,36,0.773308670197597,0
36.906331522945344,15,41,0.5704579152878609,0
466.1324201143277,13,46,0.09242291690507021,0
543.1019900728691,10,27,0.430185866778513,0
287.25471087615614,9,13,0.5866333129730164,0
591.2424273084417,5,3,0.9095173164450526,0
31.46974968911038,3,19,0.18848804993863866,1
38.3108405604652,20,33,0.8059529683774829,0
822.7779600989986,0,11,0.13062448307659136,0
360.8304507698516,6,32,0.2422356600758072,0
127.9334521392329,23,23,0.24334388349012304,0
522.7210167947495,8,19,0.8774791959088326,0
770.2235595455122,7,4,0.1990176920149871,0
216.60520646934634,4,37,0.7869607269854091,0
623.2675853431813,18,29,0.4618065340196199,0
86.26211752877423,9,23,0.9990907677973108,0
52.63003944743909,10,42,0.8390914986521054,0
531.8232769365799,14,39,0.739703134447818,0
541.0944864884964,5,6,0.8707263066521955,0
637.7924715967083,14,35,0.6340303926050336,0
726.3652423889389,4,37,0.8436522565284976,0
975.8762273830721,18,15,0.26112684736145586,0
516.7840479528941,21,14,0.09770321110107494,0
323.6335164683047,18,45,0.6159320070866687,0
795.391008573935,9,22,0.434690392663586,0
271.56141901081213,11,11,0.42644079529243195,0
439.53244928493046,21,28,0.5267478524300462,0
79.37792496092369,3,43,0.3613826115655425,0
26.325392672042053,17,47,0.6260595314428291,0
962.6857662632472,15,14,0.03056836734762991,0
836.1441403916937,7,28,0.9698913418817633,0
696.2782318876043,3,44,0.9247089920455704,0
409.5439914698556,22,42,0.9352701625819336,0
174.12102575077492,11,48,0.36500349558371836,0
157.28060562841495,1,20,0.5318909576590998,0
250.99265526643075,3,14,0.9541306030575752,0
549.6774380414143,4,13,0.9023460564275866,0
714.8813267773622,2,41,0.7902444759011473,0
660.5371793410135,8,43,0.40733158984759243,0
280.6539630489969,20,15,0.5643392231821734,0
954.9104153825309,17,14,0.7929124742166477,0
738.1590197790728,10,41,0.27301199554003175,0
554.7996984588893,2,3,0.6264493682281114,0
612.1090254881179,22,26,0.8279343248518568,0
420.18046236536213,1,22,0.7074547917329014,0
248.48325851165632,8,28,0.4794806311910007,1
356.6167059726103,13,40,0.5846083595551583,0
758.0882643539047,3,8,0.9886755431457941,0
15.379095141126113,8,42,0.6019877946472101,0
116.95656786640932,12,42,0.7856177540186438,0
46.956639379730994,17,6,0.7266047643776626,0
41.688073516651166,14,41,0.7014906155293632,0
855.6051234269962,9,3,0.7163690551140436,0
703.9542015206437,15,4,0.4544097512814639,0
474.6996552582379,11,4,0.4741601745181253,0
98.73632649035048,19,10,0.4678627373607823,0
492.12425924171555,4,40,0.03325460721260809,0
473.9982990097851,1,27,0.24106533033232347,0
174.02866804010517,9,15,0.1545640066498828,0
434.4177975887351,0,40,0.8864450113972573,0
399.1062296629761,6,29,0.274969366452949,0
616.2342479541643,16,3,0.1384426344655404,0
635.4585572167762,15,1,0.11976693191088494,0
46.25870576227247,23,45,0.6999898345521587,1
375.23800201184474,2,2,0.0060833109149592834,0
626.2340557985221,13,49,0.47130440175650823,0
503.63312232150764,9,20,0.11887110559819625,0
856.633351347134,21,5,0.8496633776359052,0
659.0349379873261,6,42,0.9584503564524582,0
163.77149265434826,16,17,0.9587546162149037,0
71.49817865302941,5,43,0.4419641089467693,0
642.7768589281093,22,4,0.6445148244347965,1
27.484799231080192,21,8,0.5997041365107446,0
586.1898056921898,3,19,0.35003890138595295,0
940.2900111835327,16,27,0.44406449142053117,0
575.898703698003,8,25,0.06432369723328568,0
388.7817562803154,3,17,0.7956990326714872,0
643.6449302239108,6,18,0.24080351215461904,0
458.7946376010251,22,2,0.46052733113637623,0
546.071172526619,1,8,0.4806207336166439,0
941.5233439677486,16,35,0.5607117391513182,0
386.71653516297346,23,30,0.81787663788809,0
961.2293732600903,7,48,0.6918810461837497,0
905.4452913141076,22,16,0.663063049129192,0
196.59534365450713,14,22,0.5267454958049398,0
70.2919395742903,14,33,0.09595575494658992,0
101.67722337604923,7,40,0.4020084716508614,1
19.203603825898178,15,40,0.9573168512905521,0
95.34851779517247,18,4,0.9955480752882525,0
683.3237666429405,10,14,0.7304981461009182,0
72.11745981176875,1,46,0.22751496307464503,0
319.6566546634675,22,2,0.10189064600339592,0
845.0304356584851,23,18,0.41476435904619924,0
24.24866380009004,16,27,0.8565719023593357,0
814.6540141063468,15,2,0.7218642398950005,0
282.5729199986265,14,37,0.8838922375411049,0
119.0466627940346,12,3,0.6157763146976523,0
697.0404281987865,14,23,0.13032836458969232,0
629.3139039331041,3,30,0.11479596699816408,0
877.5945415135259,15,44,0.04800230263012928,0
735.3359727600819,11,44,0.567079970573531,0
803.6774494544637,3,10,0.24288623662478903,0
282.7525379987352,2,36,0.7343836413549505,0
178.2621042359431,21,0,0.6862499358575073,0
750.8641368892174,16,8,0.31811074240831694,0
807.0279045279967,21,16,0.17680166646406437,0
990.5146368586726,17,0,0.10240034979600121,0
413.20505923451503,17,2,0.737315273813097,0
372.6460677069904,22,46,0.4504409954259332,0
776.6365477812549,16,25,0.3235299141781389,1
341.4627367127648,11,30,0.8566530158063121,0
930.8265682779612,22,25,0.593613216569384,0
858.5543390911688,20,22,0.5180023363965844,0
429.56503334764335,23,29,0.7433791649756157,0
751.1201967237058,3,9,0.8155831402352883,0
754.7883312105977,11,7,0.6860731554227195,0
104.02074496709668,22,43,0.4400063185993527,0
902.6503537728871,21,24,0.37929879267218747,0
505.74712007540927,20,21,0.7716649382727022,0
826.6310086416339,19,14,0.5179071606402861,0
320.72955142958114,14,40,0.7043860785173763,0
895.6277052677043,22,9,0.8903987890805519,0
389.81247705542893,15,19,0.9158906347367032,0
11.826813828818063,4,40,0.27771563924057263,1
905.4765944428444,20,46,0.1878899502725141,0
92.19539010934743,14,22,0.26128736033683786,0
319.99432395282446,16,0,0.7513717705355027,0
950.1119050837541,17,1,0.37005803604616017,0
950.6565397906186,4,18,0.17338928084132976,0
573.8644502351628,12,13,0.09838549250696926,0
632.2053749576295,18,7,0.32731318882968785,0
448.99707645634146,12,37,0.1361364403505113,1
293.9175609263665,17,11,0.15637361253330695,0
329.33588082454605,13,25,0.6838839734462702,0
672.8459376209614,3,26,0.01973209566840528,0
752.6221549082424,3,28,0.117553261625438,0
791.7874646821227,19,14,0.8443654912130965,0
789.8285246517594,19,45,0.8449140850182532,0
92.11489694564168,18,0,0.32924347876357696,0
494.92588439787886,12,42,0.08795300836872899,0
58.50120125662764,11,27,0.7049703338072059,0
549.9793534414118,6,2,0.3601316877738744,0
442.08897087200364,11,17,0.045464627204925834,0
887.8164785755415,20,33,0.15782698129979855,0
351.5640975395266,3,31,0.1372148119640243,0
117.94994941117825,1,28,0.5891163438276622,0
143.84869037078303,1,24,0.8981175836035613,0
761.7491210857547,4,25,0.7930720333234574,0
618.5998452529448,22,38,0.5465160450172301,0
102.02155344666745,9,7,0.42215516492748006,0
85.02269930888244,9,18,0.618676709068865,0
701.2681623276609,8,46,0.44381274098008083,0
73.69024335782933,12,41,0.24609912257631594,1
822.0381992310658,6,21,0.6791974553522796,0
706.5359849293397,4,28,0.873243945741321,0
82.26743186125786,9,32,0.3728703306808605,0
85.75287637110672,9,37,0.8415384676913369,0
986.6529389226743,5,44,0.43108204648349047,0
374.8965249603642,18,45,0.401335943099426,0
371.271504919824,20,34,0.028324357547027668,0
812.9867676902451,7,42,0.6952789013674103,0
947.3013288064749,0,2,0.8075025251138229,0
986.0150627590481,16,18,0.663556919558561,0
753.6248070736826,6,9,0.1513609513919435,0
376.88332594538485,13,26,0.10329346755264313,0
84.4172159819701,20,14,0.5728587516185395,0
777.3697690115093,20,10,0.4015162541846019,0
558.8458454860693,16,46,0.4290977834855896,0
424.7977872377293,8,25,0.9678002467430077,0
906.4480307096412,16,23,0.7239226711930654,0
112.08628482384519,4,12,0.4117877392077567,0
493.1324791865683,19,31,0.01909927984171489,0
12.34229112265165,7,36,0.03409569785327027,0
469.19198135213213,5,3,0.6848036956458562,0
57.246972406155514,10,12,0.8377387595177639,0
119.69909835180385,18,8,0.7077026295496838,0
118.40872053032777,3,48,0.4058877526047254,0
649.5610918139475,17,33,0.031135737930569563,0
746.2988343861579,0,36,0.9674016302352297,0
583.7853963320624,12,47,0.9863360621580867,1
962.2103759260674,13,6,0.5493645514442687,0
375.49570894418036,23,0,0.07067096469510559,0
286.4263741955789,0,11,0.5409725059144669,0
868.7305290612708,10,20,0.8923384702208084,0
224.3722426809332,16,10,0.6799855101282135,0
963.2593169011707,3,43,0.7199892310327243,0
13.142320215126524,11,43,0.08496983743224928,0
969.9089478809314,9,43,0.10651163703180144,0
44.116752038625535,5,13,0.12734877637588526,0
891.251970584373,0,33,0.9043768336609926,0
528.1734079772135,6,33,0.5258496362638133,0
992.971831323181,20,24,0.7915750963929912,0
74.72276817066346,15,3,0.11529125988360023,0
554.3004301169194,23,25,0.927642705508595,0
969.3332330834799,13,15,0.8211420914972102,0
523.5747463259787,22,9,0.2247641447753561,1
629.7692394971273,19,44,0.8741822332939535,0
696.0529402956325,19,1,0.2634427593968093,0
455.08652370300547,5,34,0.2053398793390565,0
627.9305220039794,21,18,0.26424393681221237,0
584.7299976111772,4,5,0.9099550632726093,0
901.256852480498,23,18,0.9155919855148695,0
46.400933961116415,20,7,0.3289957746879688,0
281.6822264026381,17,13,0.7054341850945512,0
950.4610725924822,14,9,0.6757452551641833,0
890.3735201070255,5,2,0.8065626321304032,0
456.20109603292724,18,37,0.29650950014213107,0
620.5124652037352,0,28,0.5101385419104019,0
278.10380179815155,0,14,0.6676739510082869,0
188.93303856403756,12,22,0.026256818809906046,0
464.23470653504216,2,22,0.37673874533095464,0
353.99887579802675,9,17,0.6958883576785689,0
584.0724557390212,20,45,0.2525950931191334,0
78.65690232801985,2,18,0.9577041070064872,0
974.4204128585003,8,27,0.030161371506838952,0
986.2245337351233,7,25,0.9580871875874228,0
698.4635523057254,2,9,0.21676386801040004,0
536.5602699777762,12,46,0.048822041925369986,0
310.2180886700414,5,3,0.2924740332235575,0
813.9812246872417,12,1,0.7862823072902253,0
685.0464413813254,22,2,0.7524420064480531,0
163.4543224055464,19,6,0.20884041642279205,0
911.0162573093486,19,15,0.19679013359179942,0
822.7147056802459,11,30,0.6425799158045408,0
949.8501133786322,12,9,0.4580826896757305,0
725.9937888799716,1,18,0.7922899533309022,0
613.801780739854,20,27,0.02413277869255359,0
418.82479325432826,23,16,0.6104118607605711,0
932.7957548706593,22,27,0.7306720122398759,0
866.1978256109079,15,18,0.993386112028669,0
46.17345143608322,22,36,0.6787816942368469,0
27.340607522754752,5,22,0.2318451565499663,0
377.08690351117156,18,19,0.10818619488003878,0
810.7427774510511,20,12,0.6409167746440754,0
987.2888531856295,12,12,0.523183067518216,0
151.26647421242467,16,42,0.8991452884450164,0
594.536584636783,22,10,0.726608021181275,0
381.5099657743905,8,47,0.5097424500426206,0
969.9444834167886,16,14,0.4035894707651476,0
842.276804212573,1,16,0.4043746995708203,0
838.4903760064267,18,49,0.22630428615123455,1
469.2244666351753,18,27,0.017325971755697056,0
415.4046828353275,23,18,0.5749105882071062,0
274.13366485877555,6,3,0.2124147325232152,0
57.31912115427619,21,21,0.20832691772804146,0
864.8576538787981,9,21,0.1253812286764805,0
813.0881081209475,9,36,0.18959549017669275,0
999.7179556128444,19,38,0.031789149555137675,0
996.6402002368314,8,33,0.674231449748532,0
555.8762738970248,16,32,0.40139711631269426,1
769.21842776533,14,43,0.5615245987731451,0
944.8209641525456,1,41,0.6369576180207995,0
849.7977432867341,3,39,0.9724845622761592,0
248.10075364145445,18,32,0.06826586585550098,0
451.0935911747834,16,11,0.417917684831438,0
130.0302557363435,4,1,0.24589793352648104,0
954.0969762314636,6,27,0.47671193185681415,0
606.5684598164291,17,9,0.9204723006138882,0
229.41416269795926,20,21,0.7239842652481513,0
672.0289837214509,21,16,0.6619495864798933,0
618.510112217438,6,25,0.4412458764311774,0
358.80455531480766,16,2,0.6711124983744359,0
114.44403460742939,6,6,0.03237537727440809,0
671.9016223972068,3,43,0.5862386720298944,0
520.7873932028895,7,7,0.5537765625992482,0
772.5460733439037,12,19,0.34664043196319283,0
520.6433376108814,3,11,0.2015141254241084,0
852.3293188182216,5,34,0.807555550999301,0
552.3549319357111,4,16,0.05386211445509648,0
561.3770335638509,11,27,0.06967286442358778,0
876.7769490556867,3,40,0.44052174398414656,0
404.07938334618467,23,9,0.25255454740860506,0
134.8812132221901,8,21,0.7454524135070204,0
29.753893637025634,3,37,0.634190076921191,1
755.3821184179454,18,32,0.7725347961266315,0
620.6892418021112,23,21,0.3246789563378011,0
704.3756883311244,13,43,0.7405189396178674,0
213.7511973474018,4,36,0.8623032360263989,0
137.235104111183,17,12,0.3452744944185717,0
15.530121002214047,9,26,0.33989582116183337,0
351.2369712477904,18,14,0.8999514039064263,0
590.3277691677785,11,21,0.04979025318770913,0
392.8518010546326,17,29,0.35018940573084434,0
438.0374471017053,16,42,0.11867249207180408,0
904.2545357992547,23,39,0.028980590249976235,0
348.90721155627705,10,36,0.11286941764682212,0
514.475499670651,2,33,0.43124579118027695,0
783.869359728402,22,43,0.6869560692277907,0
397.14623953894886,16,33,0.28928242444196295,0
622.4646135276456,0,47,0.8496753074011247,0
862.5013450379985,14,34,0.43761562873835,0
949.5711030339845,8,41,0.9682280509617436,0
147.9264074481089,14,18,0.9541556694437,0
926.6610375363329,23,7,0.7732762226668151,0
492.62417678645863,2,38,0.9324054961466182,0
258.9861439106594,21,32,0.7070960761611116,0
459.67662048202305,18,43,0.8955831899911814,0
980.0525427101916,12,27,0.2364737173663065,0
493.12547589887674,11,36,0.34542020017679864,0
329.4228586772207,19,47,0.7529300660048616,0
633.7674534624091,0,24,0.4245612382065571,0
240.90547315941487,20,35,0.8373274338245179,0
76.78746478055525,16,16,0.8776388715877751,0
129.75084218873857,12,23,0.29972948472092487,0
128.91779311881467,0,20,0.8234508081895735,0
152.75079081878206,9,1,0.15426427106515006,1
139.68834547676073,14,30,0.33419671153684904,0
641.2338700584114,6,43,0.517964951121389,0
182.69820431474568,21,32,0.22644376210389217,0
346.32161604053937,17,29,0.5792678295751993,0
896.8916214961058,15,11,0.5786950787176466,0
474.4876786226095,13,43,0.20690289485090574,0
667.8901807825061,17,11,0.7956413448854567,0
173.1475513304282,6,48,0.6316444894114969,0
193.0967297898621,16,23,0.31776050682495427,0
41.82774765021239,17,23,0.23218478347029192,0
169.7661280090924,11,10,0.8787501388344935,0
279.31174869292664,7,12,0.8357422452246527,0
177.83347379247007,21,26,0.22976067485552631,0
89.61383122329856,1,7,0.03560522651650877,0
121.5152352295002,6,9,0.8045325957431239,0
461.31798926469304,3,7,0.6155085552650431,0
207.12738468738672,17,19,0.1008820280534597,0
364.90559118702737,5,7,0.5873582062188951,0
503.913853584002,8,8,0.45218268536169426,0
